pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
K2-32 c,K2-32,0,2,4,Transit,2016,K2,Published Confirmed,0,<a refstr=PETIGURA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..142P/abstract target=ref>Petigura et al. 2017</a>,20.6602,0.1399,3.01,0.26853421,12.1,0.03807067,Mass,0.0,25.6,619.0,0.0,<a refstr=PETIGURA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..142P/abstract target=ref>Petigura et al. 2017</a>,,5275.0,0.845,0.856,-0.02,[Fe/H],4.49,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h49m42.24s,252.426008,-19d32m34.98s,-19.5430504,157.682,12.304,9.821,12.0036,2019-06-03,2017-04,2017-02-09
K2-32 d,K2-32,0,2,4,Transit,2016,K2,Published Confirmed,0,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,31.71922,,3.75,0.33455259,35.0,0.11012176,Mass,0.0,,,0.0,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,,5315.0,0.87,0.87,0.0,[Fe/H],4.43,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h49m42.24s,252.426008,-19d32m34.98s,-19.5430504,157.682,12.304,9.821,12.0036,2019-06-03,2016-06,2016-05-05
K2-32 d,K2-32,1,2,4,Transit,2016,K2,Published Confirmed,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,31.71701,0.18422,3.484,0.3108222,6.7,0.02108056,Mass,0.05,,550.0,0.0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,,5271.0,0.86,0.83,-0.06,[Fe/H],4.49,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h49m42.24s,252.426008,-19d32m34.98s,-19.5430504,157.682,12.304,9.821,12.0036,2021-05-17,2020-08,2021-05-17
K2-32 d,K2-32,0,2,4,Transit,2016,K2,Published Confirmed,0,<a refstr=PETIGURA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..142P/abstract target=ref>Petigura et al. 2017</a>,31.7154,0.1862,3.43,0.3060041,10.3,0.03240726,Mass,0.0,14.5,537.0,0.0,<a refstr=PETIGURA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..142P/abstract target=ref>Petigura et al. 2017</a>,,5275.0,0.845,0.856,-0.02,[Fe/H],4.49,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h49m42.24s,252.426008,-19d32m34.98s,-19.5430504,157.682,12.304,9.821,12.0036,2019-06-03,2017-04,2017-02-09
K2-32 e,K2-32,1,2,4,Transit,2019,K2,Published Confirmed,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,4.34934,0.04899,1.212,0.10812758,2.1,0.00660734,Mass,0.043,,1066.0,0.0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,,5271.0,0.86,0.83,-0.06,[Fe/H],4.49,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h49m42.24s,252.426008,-19d32m34.98s,-19.5430504,157.682,12.304,9.821,12.0036,2021-05-17,2020-08,2021-05-17
K2-329 b,K2-329,1,1,1,Transit,2020,K2,Published Confirmed,0,<a refstr=SHA_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...82S/abstract target=ref>Sha et al. 2021</a>,12.4551225,0.1016,8.675766,0.774,82.6358,0.26,Mass,0.0697,45.7,650.0,0.0,<a refstr=SHA_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...82S/abstract target=ref>Sha et al. 2021</a>,,5282.0,0.822,0.901,0.098,[Fe/H],4.566,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h24m32.49s,351.1353785,-05d09m50.92s,-5.1641451,233.237,12.697,10.668,12.4462,2020-11-13,2021-02,2020-11-19
K2-33 b,K2-33,1,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=MANN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...61M/abstract target=ref>Mann et al. 2016</a>,5.424865,,5.04,0.44963868,1175.971,3.7,Mass,0.0,,,0.0,<a refstr=MANN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...61M/abstract target=ref>Mann et al. 2016</a>,M3.3,3540.0,1.05,0.56,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m14.73s,242.5613635,-19d19m09.78s,-19.3193831,139.268,15.838,10.026,14.157,2016-07-06,2016-09,2016-06-23
K2-33 b,K2-33,0,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=DAVID_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.534..658D/abstract target=ref>David et al. 2016</a>,5.42513,0.0409,5.76,0.51387278,1144.188,3.6,Mass,0.0,,850.0,0.0,<a refstr=DAVID_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.534..658D/abstract target=ref>David et al. 2016</a>,M3,3410.0,1.1,0.31,,,3.84,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m14.73s,242.5613635,-19d19m09.78s,-19.3193831,139.268,15.838,10.026,14.157,2016-07-06,2016-06,2016-06-23
K2-34 b,K2-34,0,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.99561,,11.99363,1.07,352.7913,1.11,Mass,0.0,,,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6132.0,1.22,0.64,0.24,[Fe/H],4.17,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,127.5787231,+22d14m09.31s,22.2359194,348.646,11.447,10.193,11.4357,2018-10-24,2017-03,2018-04-26
K2-34 b,K2-34,0,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...825...53H/abstract target=ref>Hirano et al. 2016</a>,2.995654,0.0445,16.14096,1.44,563.51259,1.773,Mass,0.022,,,0.0,<a refstr=HIRANO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...825...53H/abstract target=ref>Hirano et al. 2016</a>,,6087.0,1.66,1.31,0.15,[Fe/H],4.106,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,127.5787231,+22d14m09.31s,22.2359194,348.646,11.447,10.193,11.4357,2018-10-24,2016-07,2016-05-05
K2-34 b,K2-34,0,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=LILLO_BOX_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A..50L/abstract target=ref>Lillo-Box et al. 2016</a>,2.995607,0.04419,15.13215,1.35,559.3808,1.76,Mass,0.0,,1742.0,0.0,<a refstr=LILLO_BOX_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A..50L/abstract target=ref>Lillo-Box et al. 2016</a>,F9 V,6132.0,1.526,1.281,0.24,[Fe/H],4.173,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,127.5787231,+22d14m09.31s,22.2359194,348.646,11.447,10.193,11.4357,2018-10-24,2016-10,2016-06-03
K2-34 b,K2-34,0,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=BRAHM_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128l4402B/abstract target=ref>Brahm et al. 2016</a>,2.995629,0.0465,15.434793,1.377,539.67534,1.698,Mass,0.054,,1715.0,0.0,<a refstr=BRAHM_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128l4402B/abstract target=ref>Brahm et al. 2016</a>,F,6149.0,1.58,1.226,0.0,[Fe/H],4.2,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,127.5787231,+22d14m09.31s,22.2359194,348.646,11.447,10.193,11.4357,2018-10-24,2016-12,2016-07-07
K2-36 b,K2-36,1,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,1.422614,0.02288,1.43,0.12757627,4.3,0.01352931,Mass,0.093,519.0,1328.0,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,4916.0,0.718,0.79,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m47.76s,169.4490102,+03d51m59.41s,3.8665038,109.749,11.726,9.454001,11.527,2023-04-17,2023-04,2023-04-17
K2-36 b,K2-36,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=DAMASSO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...624A..38D/abstract target=ref>Damasso et al. 2019</a>,1.422614,0.0223,1.43,0.12757605,3.9,0.01227071,Mass,0.0,529.0,1224.0,0.0,<a refstr=DAMASSO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...624A..38D/abstract target=ref>Damasso et al. 2019</a>,,4916.0,0.718,0.79,-0.09,[Fe/H],4.621,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m47.76s,169.4490102,+03d51m59.41s,3.8665038,109.749,11.726,9.454001,11.527,2019-08-09,2019-04,2019-08-15
K2-36 c,K2-36,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=DAMASSO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...624A..38D/abstract target=ref>Damasso et al. 2019</a>,5.340888,0.054,3.2,0.28548488,7.8,0.02454142,Mass,0.0,90.0,788.0,0.0,<a refstr=DAMASSO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...624A..38D/abstract target=ref>Damasso et al. 2019</a>,,4916.0,0.718,0.79,-0.09,[Fe/H],4.621,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m47.76s,169.4490102,+03d51m59.41s,3.8665038,109.749,11.726,9.454001,11.527,2019-08-09,2019-04,2019-08-15
K2-36 c,K2-36,1,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,5.340888,0.05528,3.2,0.28548537,7.9,0.02485618,Mass,0.089,89.0,854.0,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,4916.0,0.718,0.79,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m47.76s,169.4490102,+03d51m59.41s,3.8665038,109.749,11.726,9.454001,11.527,2023-04-17,2023-04,2023-04-17
K2-38 b,K2-38,1,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,4.01593,0.0503,1.655,0.14764946,7.7,0.02422691,Mass,0.11,490.0,1310.0,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5705.0,1.141,1.054,0.235,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h00m07.99s,240.0333095,-23d11m21.91s,-23.1894196,192.69,11.344,9.47,11.184,2023-04-17,2023-04,2023-04-17
K2-38 b,K2-38,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,4.01593,0.0506,1.55,0.13828174,12.0,0.03775603,Mass,,465.9,1184.0,0.0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,G2 V,5757.0,1.1,1.07,0.28,[Fe/H],4.35,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h00m07.99s,240.0333095,-23d11m21.91s,-23.1894196,192.69,11.344,9.47,11.184,2018-04-25,2016-08,2016-07-07
K2-38 b,K2-38,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=TOLEDO_PADR_OACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...641A..92T/abstract target=ref>Toledo-Padr&oacute;n et al. 2020</a>,4.01593,0.04994,1.54,0.13738983,7.3,0.02296837,Mass,0.197,426.0,1266.0,0.0,<a refstr=TOLEDO_PADR_OACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...641A..92T/abstract target=ref>Toledo-Padr&oacute;n et al. 2020</a>,G2 V,5731.0,1.06,1.03,0.26,[Fe/H],4.38,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h00m07.99s,240.0333095,-23d11m21.91s,-23.1894196,192.69,11.344,9.47,11.184,2023-01-18,2020-09,2023-01-18
K2-38 b,K2-38,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,4.01593,,1.90553,0.17,19.0698,0.06,Mass,,,,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5757.0,1.38,2.24,0.28,[Fe/H],4.35,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h00m07.99s,240.0333095,-23d11m21.91s,-23.1894196,192.69,11.344,9.47,11.184,2018-04-25,2017-03,2018-04-26
K2-38 c,K2-38,1,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,10.56103,0.0959,2.49,0.2221433,7.4,0.023283,Mass,0.086,135.3,949.0,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5705.0,1.141,1.054,0.235,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h00m07.99s,240.0333095,-23d11m21.91s,-23.1894196,192.69,11.344,9.47,11.184,2023-04-17,2023-04,2023-04-17
K2-38 c,K2-38,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=TOLEDO_PADR_OACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...641A..92T/abstract target=ref>Toledo-Padr&oacute;n et al. 2020</a>,10.56103,0.09514,2.29,0.20430047,8.3,0.02611472,Mass,0.161,117.0,916.0,0.0,<a refstr=TOLEDO_PADR_OACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...641A..92T/abstract target=ref>Toledo-Padr&oacute;n et al. 2020</a>,G2 V,5731.0,1.06,1.03,0.26,[Fe/H],4.38,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h00m07.99s,240.0333095,-23d11m21.91s,-23.1894196,192.69,11.344,9.47,11.184,2023-01-18,2020-09,2023-01-18
K2-38 c,K2-38,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,10.56103,0.0964,2.42,0.21589794,9.9,0.03114873,Mass,,128.3,858.0,0.0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,G2 V,5757.0,1.1,1.07,0.28,[Fe/H],4.35,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h00m07.99s,240.0333095,-23d11m21.91s,-23.1894196,192.69,11.344,9.47,11.184,2016-07-06,2016-08,2016-07-07
K2-39 b,K2-39,1,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,4.60543,,6.27704,0.56,28.6047,0.09,Mass,0.0,,,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,4881.0,2.97,0.66,0.32,[Fe/H],3.44,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h33m28.37s,338.3682095,-09d01m22.59s,-9.0229405,307.47,10.831,8.516,10.5959,2018-04-25,2017-03,2018-04-26
K2-39 b,K2-39,0,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=PETIGURA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..142P/abstract target=ref>Petigura et al. 2017</a>,4.60497,0.0574,5.71,0.50941208,39.8,0.12522418,Mass,0.152,1356.0,1670.0,0.0,<a refstr=PETIGURA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..142P/abstract target=ref>Petigura et al. 2017</a>,,4912.0,2.93,1.192,0.43,[Fe/H],3.58,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h33m28.37s,338.3682095,-09d01m22.59s,-9.0229405,307.47,10.831,8.516,10.5959,2018-04-25,2017-04,2017-02-09
K2-39 b,K2-39,0,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=VAN_EYLEN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..143V/abstract target=ref>Van Eylen et al. 2016</a>,4.60543,0.062,8.2,0.731555,50.3,0.15826071,Mass,0.0,,,0.0,<a refstr=VAN_EYLEN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..143V/abstract target=ref>Van Eylen et al. 2016</a>,,4881.0,3.88,1.53,0.32,[Fe/H],3.44,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h33m28.37s,338.3682095,-09d01m22.59s,-9.0229405,307.47,10.831,8.516,10.5959,2018-04-25,2016-11,2016-06-03
K2-415 b,K2-415,1,1,1,Transit,2023,K2,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230200699H/abstract target=ref>Hirano et al. 2023</a>,4.0179694,0.027,1.015,0.09055239,7.5,0.02359764,Mass,,4.82,412.4,0.0,<a refstr=HIRANO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230200699H/abstract target=ref>Hirano et al. 2023</a>,M5 V,3173.0,0.1965,0.1635,-0.13,[Fe/H],5.066,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h08m48.37s,137.2015437,+11d51m44.10s,11.8622503,21.8182,15.33,9.899,13.7957,2023-03-28,2023-03,2023-03-28
K2-416 b,K2-416,1,1,1,Transit,2023,K2,Published Confirmed,0,<a refstr=INCHA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.523..474I/abstract target=ref>Incha et al. 2023</a>,13.102,0.088,2.66,0.23730971,1652.7077164,5.2,Mass,,,447.0,0.0,<a refstr=INCHA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.523..474I/abstract target=ref>Incha et al. 2023</a>,M V,3746.0,0.554,0.548,,,4.691,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h16m53.08s,349.2211822,-05d12m05.41s,-5.2015032,120.311,14.794,10.734,13.9468,2023-07-10,2023-07,2023-07-10
K2-417 b,K2-417,1,1,1,Transit,2023,K2,Published Confirmed,0,<a refstr=INCHA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.523..474I/abstract target=ref>Incha et al. 2023</a>,6.535,0.063,3.31,0.29529893,699.2224954,2.2,Mass,,,558.0,0.0,<a refstr=INCHA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.523..474I/abstract target=ref>Incha et al. 2023</a>,M V,3861.0,0.5776,0.569,,,4.67,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h20m34.02s,350.1417675,-10d02m11.72s,-10.0365901,94.0424,13.909,10.06,13.1533,2023-07-10,2023-07,2023-07-10
K2-419 A b,K2-419 A,1,2,1,Transit,2024,K2,Published Confirmed,0,<a refstr=KANODIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240814694K/abstract target=ref>Kanodia et al. 2024</a>,20.35847252,0.1208,10.55,0.941,196.0,0.617,Mass,0.042,3.3,377.0,0.0,<a refstr=KANODIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240814694K/abstract target=ref>Kanodia et al. 2024</a>,,3711.0,0.541,0.562,-0.11,[Fe/H],4.74,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h00m04.68s,135.0194934,+13d16m25.34s,13.2737056,268.685,16.52,12.555,15.7336,2024-09-03,2024-08,2024-09-03
K2-60 b,K2-60,1,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=EIGM_UUML_LLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..130E/abstract target=ref>Eigm&uuml;ller et al. 2017</a>,3.00265,0.045,7.655747,0.683,135.39558,0.426,Mass,0.0,,1400.0,0.0,<a refstr=EIGM_UUML_LLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..130E/abstract target=ref>Eigm&uuml;ller et al. 2017</a>,G4 V,5500.0,1.12,0.97,0.01,[Fe/H],4.07,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h34m25.50s,338.6062312,-13d43m54.50s,-13.7318044,491.87,12.857,10.993,12.6108,2017-01-31,2017-03,2017-02-02
K2-66 b,K2-66,1,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=SINUKOFF_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..271S/abstract target=ref>Sinukoff et al. 2017</a>,5.06963,0.05983,2.49,0.22214292,21.3,0.06701696,Mass,0.0,840.0,1372.0,0.0,<a refstr=SINUKOFF_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..271S/abstract target=ref>Sinukoff et al. 2017</a>,,5887.0,1.67,1.11,-0.047,[Fe/H],4.03,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h06m06.40s,331.5266563,-10d42m41.53s,-10.7115362,513.877,11.71,10.609,11.9961,2019-07-19,2017-06,2019-07-25
K2-77 b,K2-77,0,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=GAIDOS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..850G/abstract target=ref>Gaidos et al. 2017</a>,8.199796,,2.3,0.20519226,603.877,1.9,Mass,0.14,58.0,,0.0,<a refstr=GAIDOS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..850G/abstract target=ref>Gaidos et al. 2017</a>,,4970.0,0.76,0.8,0.29,[Fe/H],4.47,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h40m54.85s,55.228521,+12d34m20.81s,12.572448,141.731,12.224,9.799,11.9202,2016-09-27,2017-01,2016-09-29
